,Unnamed: 0,Compound ID,IUPAC Name,Canonical SMILES,Hazards,Irritant,HealthHazard,Flammable,EnvironmentalHazard,Corrosive,AcuteToxic,Explosive,CompressedGas,Oxidizer,could_not_collect_grouping_data,key: CCCCCN,key: CCCCCC,key: O,key: S,key: =O,key: CCCCO,key: CCCN,key: CCCSCN,key: =CCON,key: C,key: N,key: CCO,key: CCCCC,key: =C,key: CC,key: CO,key: CS,key: CCCNCN,key: CCNCN,key: CCCC,key: CN,key: CCCCCCCCCCCCCCCCN,key: CCCCS,key: F,key: =CCC,key: B,key: -][O,key: Cl[Hg],key: CCC,key: Cl,key: I,key: CC[Si],key: =CC,key: CCCCN,key: CCNCNS,key: CCCS,key: -].CCCCC[O,key: +[O-].[Co,key: +].[Na+][O-].[Na,key: CCCCCO,key: CCCCNN,key: CCOP,key: =S,key: Br,key: =OCCOC,key: CCCCCCN,key: +][N,key: CCCCCCCCCOCCCCCCCO,key: +],key: CCN,key: .Cl,key: CCCNN,key: CCNCCO,key: Hg][,key: -].O[O,key: CCCO,key: .CCNF,key: CCl,key: =NO,key: CCCCOCCOCCOCCO,key: CCCCCCCCCCCCCCCC,key: CCNCCS,key: .ClC,key: NP,key: OP,key: CCClO,key: =CCCC,key: =CCSCC,key: CCOCN,key: CNCO,key: =C=SCCCCN,key: COP,key: =NN,key: +].[Na+].[Na+].[Na+]O.[Na,key: +]C[N,key: -].[Br-]CC=C.[Br,key: Al]F[,key: CCCSl,key: =N,key: CNCNN,key: +]=[N-]C=[N,key: +]CC[N,key: +]NCC[N,key: -].[Cl-]Cl.[Cl,key: CCCCCCS,key: CCCCCCCCCCCC,key: COO,key: CCCCCCCCCCC,key: BrC,key: CCCCCCC,key: .CO,key: CCCNCCN,key: CCCCCl,key: CCCCCOO,key: CCNO,key: CCNCCN,key: CCCOPO,key: =ON,key: CCCCCCCN,key: =CCCCCOC,key: #NC,key: CCOO,key: -]CC.[Cl,key: =CCBrC,key: +]CCCC[P,key: -]Cl.[Cl,key: CCNCS,key: +]OCC[N,key: -].[I-].[I-]CC.[I,key: =OC,key: CCCCCCCCCCO,key: CCClOCO,key: CSS,key: +]=[N,key: -].[Cl,key: =CN,key: #NNC,key: CCCCCCCCCCCCCCCCCCCCCOCCCCCCCCCCCCCO,key: CCCCCCO,key: CCCCCCCC,key: =CCCCC,key: CO[Si],key: CClCNCN,key: CCCCSP,key: CCCNSN,key: #NCC,key: CCOCCO,key: CCCCl,key: =CSC,key: =CCC=CCCCCCCCCCCCCCC,key: NO,key: CCSCN,key: .CC,key: #CCC,key: =C[Si]C,key: #CC,key: CCCCCCCCCO,key: CCCCCCCCO,key: CCCCCCCCCCCCCCCCCC,key: =COC,key: HH][,key: NS,key: CCCCCCCCOCCOCCOCCOCCO,key: =C=OCCCCN,key: Si][,key: CCCOCCO,key: CCNNO,key: .ClCO,key: =OSN,key: #C,key: Kr][,key: CCCCCCCCOCCOCCOCOCCOCCO,key: CCCl,key: .ClCCCl,key: CCOCO,key: CCCON,key: SS,key: =OCCCCCCC,key: -]C.[I,key: CCCCCCCCCCCCCO,key: CCCCCF,key: CCCCF,key: CCCP,key: CNNNN,key: CCNCCNCN,key: CCNCOCN,key: CCCCCNCCN,key: CCNCNN,key: CCCNCS,key: =NOC,key: CCOCCOCCOCCO,key: CNCON,key: #NCCCCOCCOCCSC,key: P,key: =OCC,key: =CCN,key: CCCCOCCOCCO,key: =COCC,key: #NCCC,key: CCCCCCCCCCSS,key: -][B,key: +]F.CCC[N,key: CCCCCOCCO,key: #NCNCCC,key: CNCNCN,key: CCNNl,key: NN,key: CCNON,key: -]C.Cl.[Cl,key: ACCOCC,key: AsCCCC,key: ACCCCO,key: ]s,key: Ni][,key: .CCO,key: .O,key: =NC,key: =C=NCCCCCCN,key: CCNCO,key: =CCOC,key: =OCCCOC,key: CCCCNCCO,key: +]CCCCCCCCCCCCCCCCCC[N,key: -]CCCCCCCCCCCCCCCCCC.[Cl,key: CCON,key: CCCNNN,key: CCOCCOCO,key: -]CC.F[P,key: CCCCCCCO,key: CCCCNO,key: CCCCNCCN,key: CCCCCCCCCC,key: -]CC.[Br,key: CCCCCCCCCCCCCCO,key: .C,key: CCCSS,key: CP,key: #NOCCC,key: CCOOO,key: =C=ON,key: BrCC,key: =CCO,key: -].CN[S,key: +[S-].[Zn,key: #N.[K+][C-],key: =CCOCC,key: CCCCCCCCC,key: CSP,key: #N,key: -][S,key: +]Cl.[Na,key: CCSN,key: -]CC.[I,key: CCNCNCl,key: CCCCCS,key: CCFCO,key: =ONC,key: CCCOCCOCCO,key: CCOCCOCCOCCOCO,key: CCOCCOCCO,key: -].[O,key: +[O-].[Ca,key: CCCNCCS,key: -].CC[O,key: +[O-].[Al,key: #NCCCC,key: =CClC,key: CCCOCO,key: #CCOCCC,key: CCCClO,key: C[Si],key: CCNOCCO,key: OO,key: CCS,key: CCCSCCN,key: =OCCCCCC,key: BrCCC,key: CCCF,key: =CCCOC,key: CF,key: CCSP,key: CCOCCOCCOCO,key: CNNCS,key: #NC=CC,key: +O.[Mg,key: CCCOCCCOCCCO,key: .Cl.ClCN,key: +].[I-][K,key: O[Se],key: CCCCCCCCCCF,key: .ClN,key: #CCCCCFC,key: CCCCOl,key: CCCCCr,key: CCOCCOCCOCCOCCO,key: .Cl.ClCl,key: =CFC,key: =OCCC,key: .Cl.Cl.Cl.ClCNCCCN,key: CCCOPN,key: CCClN,key: As]C[,key: CCCCCOCCCCO,key: CCCCCi,key: ],key: +].[Na+].[Na+][O-].[Na,key: =CC=CC,key: H[Sb,key: CCCCCCCCCCN,key: =CCNC,key: +]CCCCCCCCCCCCCC[N,key: #NN,key: CCCCCCCCCN,key: =NOCC,key: BBCCC,key: CCrCOO,key: r,key: +].[Na+]O.[Na,key: CCCCCCCCCl,key: =OCCCCCCCCCCCCCCCC,key: CCCCCCCCN,key: =CNN,key: +[O-].[Pb,key: CCCCCCCCCCCCS,key: +]OCCOCC[N,key: CCCCCn,key: CCSNN,key: CON,key: As][,key: CCCOCCN,key: =OO,key: CCCCOCO,key: =CCNCOCC,key: =OCCCCCCCCCCC,key: .CCl,key: =C=CC=CC,key: #CCNCC,key: +][F-].[Na,key: CCF,key: CCCCOCN,key: =C=SCN,key: +].[I-][Na,key: CCCCCCCCCCCCN,key: =CC=O,key: CCO[Si],key: CSCSCS,key: CCNS,key: CCOCCOO,key: CCCCCNN,key: =CCCCN,key: .Br,key: .COSC,key: .ClOC,key: COS,key: +]CCC[N,key: #CCCCC,key: CCCCCCCCCCCCOO,key: =OCOC,key: CCCNON,key: -].[Br,key: CCCCCCCCCCCCCCCCOP,key: +][O-].[Ag,key: CCSCS,key: CCCNCO,key: ==CC=CC,key: +]CCCC.[Na,key: .Br.BrN,key: =NCN,key: =CC=CC=CC=CCC,key: CCNCCNCCNCCNCCN,key: CCCSSCCN,key: ClCl[Zn],key: =CCCCCCC,key: +].[Na+].[Na+]O.[Na,key: +]I.[Na,key: =C=SN,key: CCSS,key: .ClO,key: CCCNCCNCCSCCCNCCO,key: CCCCCCCCCCCO,key: CCCNCCl,key: =NNN,key: COCO,key: CCNCCON,key: #CCClOCC
489,489,7426,"1,3-dimethyl-5-nitrobenzene",CC1=CC(=CC(=C1)[N+](=O)[O-])C,"Acute Toxic, Health Hazard",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,154,4782,3-[1-hydroxy-2-(methylamino)ethyl]phenol,CNCC(C1=CC(=CC=C1)O)O,"Irritant, Health Hazard",1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,961,2585,1-(9H-carbazol-4-yloxy)-3-[2-(2-methoxyphenoxy)ethylamino]propan-2-ol,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,"Environmental Hazard, Corrosive",0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,853,5750,ethyl 1-methyl-4-phenylpiperidine-4-carboxylate;hydrochloride,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2.Cl,"Acute Toxic, Irritant, Health Hazard",1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,1311,2537,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",CC1(C2CCC1(C(=O)C2)C)C,"Flammable, Irritant, Health Hazard, Flammable, Irritant, Health Hazard, Flammable, Corrosive, Acute Toxic, Irritant, Health Hazard, Environmental Hazard, Flammable, Irritant, Flammable, Health Hazard, Flammable, Irritant, Health Hazard",1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,625,4528,"2-methyl-4-phenyl-3,4-dihydro-1H-isoquinolin-8-amine",CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3,"Corrosive, Acute Toxic, Irritant",1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,685,1682,3-phosphonopropanoic acid,C(CP(=O)(O)O)C(=O)O,Corrosive,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,1763,2396,"3-[1-[3-(dimethylamino)propyl]indol-3-yl]-4-(1H-indol-3-yl)pyrrole-2,5-dione",CN(C)CCCN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54,Irritant,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,569,6645,methyl 4-methylbenzenesulfonate,CC1=CC=C(C=C1)S(=O)(=O)OC,"Corrosive, Acute Toxic, Irritant, Environmental Hazard, Irritant",1,0,0,1,1,1,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,1945,3830,N-(furan-2-ylmethyl)-7H-purin-6-amine,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3,Health Hazard,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,91,3-(3-hydroxyphenyl)propanoic acid,C1=CC(=CC(=C1)O)CCC(=O)O,Irritant,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,127,8347,"(4,8-dimethyl-2-propan-2-ylidene-3,3a,4,5,6,8a-hexahydro-1H-azulen-6-yl) acetate",CC1CC(C=C(C2C1CC(=C(C)C)C2)C)OC(=O)C,"Irritant, Environmental Hazard, Irritant, Environmental Hazard",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
